UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Failure Type
9399,L09399,L,295.8648279147534,306.7327167171265,1536.5418597233145,45.247751487072236,22.18786385868846,0,No Failure
9400,L09400,L,301.1952815471906,311.7835580122531,1548.3348060590322,46.930683180898725,74.89189031489192,0,No Failure
9401,M09401,M,294.5257228248311,305.6669666421149,1627.547730734086,43.83328311622488,45.10215445870047,0,No Failure
9402,L09402,L,296.0829383834947,308.00534654573863,1485.451264735525,43.12826919212969,4.2653974368294305,0,No Failure
9403,L09403,L,297.6062842149783,308.7679964073668,1839.5723571774613,55.23917815585526,139.6252025892281,0,No Failure
9404,L09404,L,294.97913306438994,306.2743222788478,1630.1963332871574,38.883332617281134,142.44614012178823,0,No Failure
9405,L09405,L,300.3242981256132,307.20735623835503,1705.837223848987,39.226525737583636,104.1674701603601,0,No Failure
9406,L09406,L,299.81381054101024,309.35333267812274,1499.2543816436312,32.82061556244204,198.47416467647946,0,No Failure
9407,L09407,L,296.9504135455694,308.3972782875744,1516.7719798776413,20.242582938862462,24.52986828589258,0,No Failure
9408,L09408,L,300.6592282383555,308.9069151340477,1684.324337319826,43.88819333583007,36.412701299967345,0,No Failure
9409,L09409,L,300.99858485680767,311.1360919310643,1666.3149806989436,33.89698298203641,66.27959369359223,1,Heat Dissipation Failure
9410,L09410,L,297.8736587034199,308.65285536434016,1314.9137321527598,20.133765886629693,6.702672999260098,0,No Failure
9411,L09411,L,297.198663644864,307.8629438856217,1561.6845245493694,38.572924253036284,232.22776072940096,0,No Failure
9412,M09412,M,302.619204055485,313.17239851742244,1623.7591436400603,38.294241373073184,72.85441082602496,0,No Failure
9413,M09413,M,299.54232364416833,310.4406927227367,1515.4370979380922,37.02777830243791,42.39473171644404,0,No Failure
9414,L09414,L,298.61264930593774,308.88376514833004,1606.7417125270204,40.6751687643191,70.20190828897081,0,No Failure
9415,L09415,L,300.82709189327926,308.63269958219274,1523.0226313612668,23.759712932160124,42.46937299136546,0,No Failure
9416,L09416,L,298.7038612700061,309.4642945731113,1135.9575557487528,49.214278697126815,36.4220626568198,0,No Failure
9417,L09417,L,297.08875882816164,307.5158786689923,1303.7571648129906,43.64486490738954,64.1779888731263,0,No Failure
9418,L09418,L,298.26031952097514,306.08569684469194,1713.6147090507725,51.71297294276002,71.0203705390225,0,No Failure
9419,L09419,L,300.1773085746395,312.24691139126935,1494.982621099276,33.79316954469176,61.344574587440604,1,Heat Dissipation Failure
9420,L09420,L,294.1156288673016,304.9163854169237,1572.8115954469679,43.61151703278614,85.74339806167464,0,No Failure
9421,H09421,H,297.5239385211216,305.4534160396554,1538.1443352236784,20.69210347819308,165.1974487294301,0,No Failure
9422,L09422,L,300.8661147971632,309.640277051205,1390.824015020025,31.013401358784755,6.369131456542689,0,No Failure
9423,L09423,L,297.076263197813,306.2301851351937,1455.0528300021256,25.642256113696813,180.22569230493247,0,No Failure
9424,L09424,L,301.19221712086284,310.34507196266185,1597.7806411970835,41.913541225296306,28.022024166717916,0,No Failure
9425,H09425,H,300.92948763871965,311.3690629219473,1616.0776071305042,28.311326771723927,31.371465101725672,0,No Failure
9426,M09426,M,297.96894176902214,306.50441414243477,1931.1818180571206,34.96209342220901,98.81544706906286,0,No Failure
9427,L09427,L,296.962921390222,308.6551265109049,1453.140827345174,39.283107643654034,401.3386563263348,1,Tool Wear Failure
9428,M09428,M,297.52528225170073,309.0939874287527,1838.3456010878324,35.260286992376265,1.8956679478687446,0,No Failure
9429,L09429,L,303.4292289840029,314.3582049484023,1384.5276114959338,26.200483725407018,120.7660020285868,0,No Failure
9430,M09430,M,301.8488488938665,311.9152115569573,1626.4060147385426,55.73423973688382,128.91779387322023,1,Heat Dissipation Failure
9431,M09431,M,298.3507819436135,309.75695321634083,1570.692560682058,40.473035515787025,92.0698797228197,0,No Failure
9432,L09432,L,296.8836928967592,306.4697713125532,1516.232306674289,55.823903408237065,1.0516358597026267,0,No Failure
9433,M09433,M,298.3340820711625,307.2473487790877,1537.7854395810168,29.035462862940207,100.688146609198,0,No Failure
9434,L09434,L,298.5876538532336,310.3728183216632,1427.165131951274,35.57685707019763,13.19670492728475,0,No Failure
9435,L09435,L,295.6132825247813,306.08959666030984,1700.8700867946675,40.19075031081133,8.778615170517014,0,No Failure
9436,L09436,L,298.26008253843054,307.23399607755846,1387.7191232224086,54.60148442713556,128.6204594424382,0,No Failure
9437,M09437,M,300.7448086496235,310.11819509906115,1595.7323975124605,55.753438633117895,130.11353591677258,1,Heat Dissipation Failure
9438,L09438,L,294.5012866375671,303.3966446619192,1674.3253992104242,34.99489646048737,238.29919585974065,1,Tool Wear Failure
9439,L09439,L,299.7531679302745,312.7864302185174,1786.987614644418,32.04885328390667,0.36570912522378407,0,No Failure
9440,M09440,M,300.84959594010957,310.8557435962854,1713.0382657734071,39.26906296542349,51.41205685368093,1,Heat Dissipation Failure
9441,L09441,L,296.9788853098113,307.2155422766918,1641.436599739112,51.29055782591327,1.3335755461172254,0,No Failure
9442,L09442,L,301.4883515163821,312.57018008817505,1424.4546590072061,40.677213787880476,48.98869177629515,1,Heat Dissipation Failure
9443,L09443,L,296.7193258751033,304.8962844011928,1397.9105151914598,42.49595984993808,73.07287649282293,0,No Failure
9444,L09444,L,298.98216532372084,310.6269862231502,1334.6528058962483,51.19809487195946,81.48022180843539,0,No Failure
9445,L09445,L,297.48645463067277,306.574685434491,1317.4961834017845,49.58984741053787,47.514824239989764,0,No Failure
9446,L09446,L,297.4860072856748,310.2310317148475,1538.5482559607192,49.97525325398242,139.54471195598506,0,No Failure
9447,H09447,H,296.8654018604839,306.39641376546206,1408.3741852656826,46.37176141942064,58.013378406883724,0,No Failure
9448,M09448,M,299.49715096172406,311.05361098386885,1753.8211562639851,53.650403701571776,78.62407041843186,0,No Failure
9449,L09449,L,299.79761091546294,306.0524137397843,1434.992186633215,28.055961260070568,173.86660943824856,0,No Failure
9450,L09450,L,297.97115560084563,306.2084559867167,1555.7000716407426,62.59514878326269,20.684928728264698,0,No Failure
9451,L09451,L,295.3800635726555,304.93965283415906,1491.349372318677,50.741780882356025,41.7938255989616,0,No Failure
9452,M09452,M,298.9063403332688,305.8601658360815,1287.0883614770216,38.57172575837186,79.59081101798881,0,No Failure
9453,L09453,L,298.9440287188214,309.84535539208355,1734.1367411023512,51.233855950441054,157.61235719750914,0,No Failure
9454,L09454,L,297.66656997722714,308.1360071653815,1663.4999377768472,36.70595934959829,59.83238491981202,0,No Failure
9455,M09455,M,301.8344625743616,310.3482210995718,1684.1266105439024,44.90401051039182,8.159416303848735,1,Heat Dissipation Failure
9456,L09456,L,294.9721414701987,304.948203525402,1645.4739361826373,46.07198947248816,485.4136985807913,1,Tool Wear Failure
9457,L09457,L,293.66543257949286,304.8751484243775,1402.6243332253748,48.76565183273422,132.91514415440267,0,No Failure
9458,M09458,M,296.6383302006047,303.4837559252997,1406.1092205330458,35.58704380418408,138.54046050754596,0,No Failure
9459,M09459,M,299.52084906818294,307.61061554383093,1619.8413840659257,48.977332836073785,67.57394194267223,0,No Failure
9460,L09460,L,295.98831072513235,305.48567827629734,1815.4454781809673,35.76423861534349,85.53077099973301,0,No Failure
9461,M09461,M,296.13805816294786,306.17364360289656,1608.0060163832854,47.45780886828774,553.4030748203509,1,Tool Wear Failure
9462,L09462,L,300.0020426723563,309.914125539954,1714.2390751593794,39.991747443661566,97.64862560474612,0,No Failure
9463,M09463,M,299.0250958455955,310.35903802374906,1444.511090818984,21.98512094395772,26.685700658189837,0,No Failure
9464,L09464,L,298.8541218192568,309.5699386877399,1735.6446681576176,32.824508913837164,360.1627949515175,1,Tool Wear Failure
9465,M09465,M,299.6628578389311,310.70781009978765,1463.589317290235,48.62578231015596,83.3410993060985,0,No Failure
9466,H09466,H,297.2496140934542,305.1648004942477,1581.8605573344435,37.142605144480676,2.256123689410681,0,No Failure
9467,H09467,H,297.34203185188363,307.5592676340827,1473.1473155985786,52.2690720227011,91.99383172351135,0,No Failure
9468,H09468,H,299.7195585451229,309.25884478126596,1698.225701940267,28.073472000451147,7.892880270505055,0,No Failure
9469,L09469,L,295.41022643843763,307.60333426094076,1700.6652246788256,47.11049265375576,80.9896805714588,0,No Failure
9470,L09470,L,293.81456030720295,304.0761537632698,1274.0131523303298,39.696103018458956,188.44557550618782,0,No Failure
9471,L09471,L,297.2334316527443,306.22985075067027,1776.4259016760368,37.70955132294254,83.5992803491358,0,No Failure
9472,M09472,M,299.9617465781314,311.240498492064,1964.8901682617234,28.422292466168514,50.493458207977554,0,No Failure
9473,M09473,M,298.61111939797365,309.45606609177065,1475.0888499324897,42.26390283046464,231.36315460864137,1,Tool Wear Failure
9474,L09474,L,299.8145830082461,308.58218049928536,1516.0644782007842,30.11129840359778,283.54448993144405,1,Tool Wear Failure
9475,H09475,H,294.06741137915367,303.5446768249999,1761.0297621072593,33.828472801589434,46.1084745388098,0,No Failure
9476,M09476,M,298.730993616647,308.2338239272345,1550.7714047363147,38.7675412522416,74.63350229189905,0,No Failure
9477,H09477,H,299.40772900928476,311.2489206477041,1538.087406211066,36.52371901445995,439.55800536332026,1,Tool Wear Failure
9478,M09478,M,295.39840515477863,305.7032679655963,1878.9264939860132,50.41706448711236,21.18285810150028,0,No Failure
9479,L09479,L,299.82411518109313,310.91428889893336,1295.9745189595408,14.346172105789883,38.23633983878057,0,No Failure
9480,L09480,L,297.8769622069884,307.1370546252933,1397.3389107670223,38.391596049886125,60.410352889030236,0,No Failure
9481,L09481,L,304.24267340321205,314.74487383992124,1613.7156627445654,36.55309731076519,11.485584020400731,1,Heat Dissipation Failure
9482,L09482,L,293.74552786220653,305.700569216601,1248.4156543180868,40.08514513960195,34.291372220208046,0,No Failure
9483,M09483,M,300.8382287353495,310.29661358747353,1471.9194534158307,34.743580533721214,84.97158004195751,1,Heat Dissipation Failure
9484,M09484,M,297.3116838069479,307.48441601270457,1470.2777025275118,50.37809491572232,28.016938055467435,0,No Failure
9485,M09485,M,294.86569657111994,302.82073718676355,1711.2460459658612,37.600603068343624,125.2011926178129,0,No Failure
9486,M09486,M,297.04608971287,305.897752578005,1663.028549086194,41.495474296501506,46.138354070541716,0,No Failure
9487,L09487,L,298.65495848267494,308.1532941446782,1236.9973542849025,49.06579044071575,10.161218895096296,0,No Failure
9488,L09488,L,300.1749333391301,308.5836743757025,1414.5229848359602,40.68846530240444,156.18793770192434,0,No Failure
9489,L09489,L,301.54392857626436,313.52688909254715,1415.0729082620173,27.515981030042155,90.50178113765091,0,No Failure
9490,L09490,L,300.9437861774087,309.68677564704643,1499.9679452986638,35.91695422207544,188.16004383681386,0,No Failure
9491,L09491,L,296.16923595859106,307.34943384676694,1342.009788903044,38.932552404811155,48.22459550562409,0,No Failure
9492,L09492,L,300.36032938453224,310.64058374082947,1619.7804759955197,23.75377503050448,2.1135252791443992,1,Heat Dissipation Failure
9493,L09493,L,298.88256991424174,308.9288478370074,1414.3322584738387,33.073261457861825,5.1638644618733265,0,No Failure
9494,L09494,L,296.79079395814205,309.0200394255898,1644.3399131254675,39.48938079684385,171.3897320897407,0,No Failure
9495,M09495,M,297.67617881304506,304.2852783676537,1538.2882340809767,60.23167327917376,57.10177439306283,0,No Failure
9496,L09496,L,296.6803146811106,306.38600733587595,1364.3276275754372,43.86988654448363,404.55752825289574,0,No Failure
9497,L09497,L,298.1741846838729,306.55361417902475,1787.7181203822674,41.74265855865137,191.56742336060128,0,No Failure
9498,L09498,L,296.64068423541175,303.6985536217122,1792.9983855269495,57.025560850992534,1.7553514403588413,0,No Failure
9499,H09499,H,296.04401185356517,304.2519142529286,1590.8589150171135,46.030845466565346,220.32740158488912,0,No Failure
9500,L09500,L,299.0582382555656,309.0840945580702,1495.9103260370675,47.437082515761404,25.850555904851113,0,No Failure
9501,L09501,L,299.3574610965193,308.2694404027096,1349.406698561902,36.11324905015807,71.9331379174595,0,No Failure
9502,M09502,M,297.7248059998168,309.06972638455454,1730.8506272181266,27.553219306292597,76.19026704136873,0,No Failure
9503,L09503,L,300.835302607872,310.51453383596,1686.2992686296475,42.77862607846058,6.650516258080888,0,No Failure
9504,H09504,H,297.5791388270098,307.09203129492835,1392.8505270591645,58.33732474074631,14.503581457332247,0,No Failure
9505,L09505,L,297.49445090974893,307.0140294839898,1415.6544768510296,55.25492941657481,59.39947807550822,0,No Failure
9506,L09506,L,299.4209779646914,309.2732363554971,1620.7258392267051,46.728672766498576,111.12747374818738,0,No Failure
9507,L09507,L,297.8351488301133,307.2074310276992,1328.0429360999356,33.324552955290855,33.16592153880708,0,No Failure
9508,M09508,M,298.2695954580523,306.99271491170606,1426.614424221734,24.710178875532193,80.71857737793755,0,No Failure
9509,L09509,L,293.0591230587619,304.54290038472595,1352.2265762704071,31.972194595959746,51.477359951486825,0,No Failure
9510,L09510,L,298.13341476947596,307.19727219389256,1358.0057120725605,42.3405846471489,107.4854020581191,0,No Failure
9511,L09511,L,294.4456081250575,303.87031820053824,1409.692436190352,35.47401858882637,59.659967908722145,0,No Failure
9512,L09512,L,295.6580988580023,306.30220647813775,1701.2465449028437,50.160495175146735,206.07123798951983,1,Tool Wear Failure
9513,L09513,L,295.42935492248904,305.9074667917249,1224.2098160749715,25.322794908749554,444.8841218430541,1,Tool Wear Failure
9514,M09514,M,296.01483369293237,304.6746765994133,1616.5237314002295,38.88627711617192,263.7838563131337,0,No Failure
9515,M09515,M,297.0022922807355,308.13476519690164,1585.0499567728684,32.52611512429075,19.942129422172922,0,No Failure
9516,L09516,L,297.1270147689091,307.93352027866666,1712.424036900428,50.05313697763246,65.98510875506817,0,No Failure
9517,L09517,L,299.4285504085143,309.69551265979516,1584.8888833924984,45.57983139772485,66.31190566112248,0,No Failure
9518,M09518,M,298.5447756282694,307.89780035239716,1470.8741090873623,31.884874563244416,198.2340722419884,0,No Failure
9519,L09519,L,294.29785114236404,303.6877551065819,1392.614966228632,48.686470920587766,47.72574392997685,0,No Failure
9520,L09520,L,298.2665892750936,307.9638936205912,1716.3808131319647,23.991048383704825,86.14332208711761,0,No Failure
9521,L09521,L,298.73651049316686,306.8887625814752,1627.902791506974,22.358645215311483,101.4942459917031,0,No Failure
9522,M09522,M,297.4428669674941,307.3839642945987,1450.3807763742527,31.344853486862753,12.7703547748245,0,No Failure
9523,H09523,H,297.97822804618664,309.31638110685714,1701.7678721430823,20.40047657826903,88.16660578141516,0,No Failure
9524,M09524,M,298.4806202507941,309.7951770355452,1458.8540360135437,39.047742903291216,30.615793182274334,0,No Failure
9525,L09525,L,299.62919919527116,309.0579215383565,1538.6311235169264,39.36454313088719,24.99649708482227,0,No Failure
9526,L09526,L,294.95024002507455,306.54636493416285,1430.4160710579476,36.12712819637072,31.11511693012212,0,No Failure
9527,M09527,M,297.6113659227207,310.4702227545149,1634.5178534589609,45.542989464953216,11.301203511437905,0,No Failure
9528,L09528,L,301.1166721961155,310.6423608932212,1360.5414909109545,32.95778455776741,7.806313634122278,0,No Failure
9529,H09529,H,300.93332261659594,311.9705946762442,1485.263048229739,27.23256909979158,112.41814356840291,1,Heat Dissipation Failure
9530,H09530,H,299.8018738555516,306.4076589115154,1421.438506663075,32.221599313880375,305.6248432836183,1,Tool Wear Failure
9531,L09531,L,299.17364936791137,307.2864292756384,1586.0835547259996,28.002851187570954,125.79309470428697,0,No Failure
9532,H09532,H,301.4092694968042,311.5459510408045,1608.455883740617,34.07078910278713,40.36571192155606,0,No Failure
9533,L09533,L,301.93569600321337,310.4255964094358,1340.8239457724626,46.11229278453183,44.06813730717532,1,Heat Dissipation Failure
9534,M09534,M,297.84184002390634,310.90064309099,1611.6731480162769,22.658510242294135,84.19176352057593,0,No Failure
9535,L09535,L,296.16113511342337,307.0579546443682,1274.0234973041972,36.78330054570334,217.31444950148546,1,Tool Wear Failure
9536,L09536,L,297.55941536475103,309.0081628350382,1931.8207896390056,49.7174537600187,24.432731388448712,0,No Failure
9537,M09537,M,304.29339102754415,314.24985141830325,1447.0928786780783,50.85495339101239,68.26393349373663,0,No Failure
9538,M09538,M,294.9612873145496,303.45647528475416,1726.9324372289313,33.370203956742834,74.63262684115158,0,No Failure
9539,L09539,L,297.1589217209412,306.38070629767884,1574.869134187054,62.23584215757047,289.1046534187215,0,No Failure
9540,L09540,L,295.27461769501474,305.6561884144543,1582.1539333327373,29.685462074899064,82.96562806209512,0,No Failure
9541,L09541,L,298.3495277257548,307.3926547181413,1329.722945095766,37.89215264535502,163.94815041375801,0,No Failure
9542,L09542,L,295.6946179422103,306.7014059298011,1690.0289460333377,28.50223157044045,9.924909282456888,0,No Failure
9543,L09543,L,297.8824979543328,308.94962040813977,1547.522430752252,44.48786632494932,42.75681694472883,0,No Failure
9544,L09544,L,294.1998096799625,304.20728163587194,1623.0960461811112,68.09817062915117,102.08863048931718,0,No Failure
9545,L09545,L,299.3352413301693,306.5967886996438,1522.5349219138704,58.552098070761204,122.26463245190949,0,No Failure
9546,L09546,L,300.544690512936,313.11686791343493,1562.116721180951,48.608545862305526,233.78432144011794,1,Heat Dissipation Failure
9547,L09547,L,297.3321127558731,307.0131034708388,1379.730133154244,34.113320364146524,96.40427519110959,0,No Failure
9548,L09548,L,297.8297399858486,311.89365495855515,1511.386629924251,38.49570820219786,36.92496492717817,0,No Failure
9549,L09549,L,297.7731855385374,308.7519890830657,1463.5138649483413,51.29698247042538,83.6528956770402,0,No Failure
9550,H09550,H,298.46182135045007,308.146888735352,1412.2910842423287,47.64257750433313,134.2617354128578,0,No Failure
9551,L09551,L,298.02366082606716,308.6953936408142,1562.9204651272978,40.996686375819436,165.68024303095945,0,No Failure
9552,H09552,H,299.6362339048614,306.60730562924346,1603.9552811782598,41.58486671626942,312.4323147188391,1,Tool Wear Failure
9553,M09553,M,300.5660782669019,312.10529187175587,1583.7634213445615,50.69533717935132,22.85827038945692,1,Heat Dissipation Failure
9554,M09554,M,296.4718575550157,310.3222694113099,1520.4646394858216,53.164701313271195,116.81208903149546,0,No Failure
9555,M09555,M,297.48134301445145,304.3474928036864,1612.5118535669246,25.207643319263784,24.14119358361422,0,No Failure
9556,M09556,M,299.9032388978495,309.47212538311095,1582.2200432083323,42.43348630624141,41.31415127828543,0,No Failure
9557,L09557,L,295.25666190388193,305.09865471969465,1556.2866277659496,45.93438709625292,16.636600930102535,0,No Failure
9558,L09558,L,294.1585574363089,305.4714003800535,1568.5908778804342,34.86440245970147,160.13999181541055,0,No Failure
9559,M09559,M,298.552631905797,311.7115954170453,1750.912436065391,52.921836638933414,264.967459945847,0,No Failure
9560,L09560,L,299.09269282214103,309.6670160060344,1322.7303104405048,37.293448261848226,3.2816675272194544,0,No Failure
9561,M09561,M,296.65539962409287,309.86808736041615,1481.6757067516517,53.19869712084967,181.3716492873892,0,No Failure
9562,L09562,L,296.9426978917591,307.1983466070861,1599.434707326081,36.49762676169154,29.888917037683388,0,No Failure
9563,M09563,M,296.5796153565182,307.25675108471256,1255.015452684858,42.755965468802856,72.0812968218943,0,No Failure
9564,L09564,L,296.3661495213112,306.85850287055155,1786.6973978603644,42.535499974154,148.95320370187005,0,No Failure
9565,L09565,L,299.4869916412092,311.31744131571685,1584.4888451173995,56.74638820688614,76.35067082186225,0,No Failure
9566,L09566,L,295.73900302600475,305.10552143883945,1710.3724863611765,47.55774042329151,28.40284746216449,0,No Failure
9567,M09567,M,297.56895427713334,308.7963844152756,1739.5733048248906,35.60727635065646,255.55228142124005,0,No Failure
9568,M09568,M,296.2893276649703,304.4431327555857,1612.75281015368,37.45562150495686,97.24046482330839,0,No Failure
9569,L09569,L,295.18942204819757,304.7626658912205,1138.4959486138819,37.41659267580316,289.1548536468847,1,Tool Wear Failure
9570,M09570,M,299.84035634949356,308.8852409150854,1565.2815739562266,40.35441928078137,202.49739767915216,1,Tool Wear Failure
9571,L09571,L,297.0603495556529,307.1922918935798,1576.7913235956776,30.752825643883675,225.9601953644063,1,Tool Wear Failure
9572,L09572,L,298.4768801608415,308.0027605367358,1343.9247907260471,39.35912425718526,48.48841854050277,0,No Failure
9573,L09573,L,295.083848240398,306.7820487790835,1217.9115492042197,53.80970511172242,471.6733009569159,1,Tool Wear Failure
9574,L09574,L,296.61612109248705,305.2981189497296,1621.5773059922826,53.36679114181744,206.62688073564627,1,Tool Wear Failure
9575,L09575,L,299.61217576139,307.0152018576735,1314.820172536824,24.568439143251418,44.484792926023225,0,No Failure
9576,L09576,L,303.2745429116906,311.2386171821233,1908.4121055677447,22.989743551006868,244.8755493975333,1,Tool Wear Failure
9577,M09577,M,294.1475678712194,305.6388199406714,1585.9805146290987,34.256478388279454,152.03084498178706,0,No Failure
9578,M09578,M,297.69778440942116,306.24344839444683,1781.12605094863,22.432326359426426,139.48011874416906,0,No Failure
9579,L09579,L,298.924561196287,309.52132781956806,1544.3875975066433,27.574026239410692,0.674491510032459,0,No Failure
9580,L09580,L,296.8677996935215,306.42561843864934,1673.5509118561474,43.6715528792314,2.4652588186108715,0,No Failure
9581,L09581,L,299.79904397398826,311.03541005611817,1548.3502228694883,39.792306209507224,128.17045981403504,0,No Failure
9582,L09582,L,296.36653465867937,306.0203861010045,1719.0992264163583,23.01224414184054,35.281151273460864,0,No Failure
9583,L09583,L,298.40769532043333,312.55421809460904,1173.3270900547122,51.835228691096795,6.512445170043726,0,No Failure
9584,L09584,L,297.05585619100333,309.90303171473107,1698.0449084093732,35.96304893997266,36.374807878641775,0,No Failure
9585,H09585,H,300.53886216590956,310.06604689530104,1658.709414055505,35.00277033046926,196.51683240424347,1,Heat Dissipation Failure
9586,M09586,M,296.7472709939288,306.0690691102863,1511.1606077057143,50.30506148748196,68.69159353363658,0,No Failure
9587,L09587,L,297.39625240742697,312.09474163363967,1465.4369154796025,44.26646643327743,103.24990573271769,0,No Failure
9588,L09588,L,299.9913780749943,308.37310163300145,1485.170966483598,39.74706510429545,174.0925636802481,0,No Failure
9589,L09589,L,296.0439226818143,305.9613873599368,1589.5001174308923,35.2389577642984,42.18882768190011,0,No Failure
9590,M09590,M,298.2375001135272,308.2711734930853,1756.4772580828146,45.84911923425753,1.2105168450162238,0,No Failure
9591,L09591,L,294.4549313126268,304.45142446590495,1443.019875045492,35.85485901613548,42.18030676707633,0,No Failure
9592,L09592,L,295.9241330827419,303.3160655019461,1233.6731605552254,37.893173634932005,339.02319846678336,1,Tool Wear Failure
9593,M09593,M,298.8642625517816,309.60916616629555,1984.2853704751399,28.44033761590797,71.09967818942418,0,No Failure
9594,L09594,L,296.11860498092756,304.66307984383906,1659.2133194173043,51.56132653269153,91.10045562713992,0,No Failure
9595,L09595,L,297.01085413635246,309.16483782260605,1468.655757602272,55.649379606560565,154.321951353994,1,Overstrain Failure
9596,L09596,L,299.0861728040959,306.90222524044395,1751.9602167161706,42.282575417608825,13.185974703609876,0,No Failure
9597,L09597,L,296.9416277177062,307.0308266087694,1706.2113165954484,35.32310136544053,142.99397348077062,0,No Failure
9598,L09598,L,299.7456841464327,306.4215031760049,1627.066229599013,49.49643394389635,38.17499163122969,0,No Failure
9599,L09599,L,298.53132557497213,305.29975001546103,1453.264631625387,46.03884973158444,53.05898660387107,0,No Failure
9600,L09600,L,298.97136622384903,307.7123382864101,1658.4509276538915,35.74561745631325,33.913314646854005,0,No Failure
9601,L09601,L,300.5819311974771,309.53461607397156,1734.1578970881028,51.646899419445276,18.00347948129751,0,No Failure
9602,M09602,M,298.73964612522815,310.9382357447123,1230.3909591002514,35.93816514562622,48.44589589414208,0,No Failure
9603,L09603,L,301.1776945809387,311.1168068265458,1579.0519502675995,27.34731042399506,10.737518023003883,1,Heat Dissipation Failure
9604,L09604,L,299.92252456607565,311.861134917443,1592.2629035080001,39.51405467577102,201.1931259747485,1,Tool Wear Failure
9605,M09605,M,297.0530951403311,306.4834152483161,1586.5075453941968,50.980909982372324,39.4422499992363,0,No Failure
9606,M09606,M,300.68629615004255,311.59542392436305,1547.0807224413506,41.19460065037996,114.50279866106357,0,No Failure
9607,M09607,M,298.6277320418059,307.5395190664276,1751.4629024109545,28.478832251040465,38.01226496226188,0,No Failure
9608,L09608,L,297.310640582679,306.1204309790311,1500.9108738992645,36.150849712806426,25.554303679913218,0,No Failure
9609,L09609,L,298.6567713906418,305.92549618226496,1538.3005689424876,52.09726070258423,135.06104480569905,0,No Failure
9610,M09610,M,300.32465364878055,310.82828463955747,1595.3987915314672,42.9000302739911,105.64304003872381,1,Heat Dissipation Failure
9611,M09611,M,299.01009018848447,309.4032153105347,1506.8721337542463,39.98176906544526,26.571750903139627,0,No Failure
9612,L09612,L,301.7447856651028,312.9107549960316,1290.289974664518,38.869781219948145,102.27575972021408,1,Heat Dissipation Failure
9613,H09613,H,300.27306111579765,310.59543854650974,1577.1935168334255,50.93637558792052,0.5415366234963522,1,Heat Dissipation Failure
9614,L09614,L,299.1463200668043,312.18561403259525,1579.2243284627025,50.28623686676512,21.027095100017025,0,No Failure
9615,H09615,H,296.0478638345177,306.31190528953397,1473.32590090221,26.200251482306896,140.51330607318584,0,No Failure
9616,M09616,M,297.7405349719798,309.228275043487,1515.0759354662962,49.54108371172762,57.01191930225996,0,No Failure
9617,M09617,M,298.2433282795017,307.75716465500307,968.6492660325514,45.31873535803979,24.590517770846592,0,No Failure
9618,H09618,H,299.4932630024355,308.1305579509834,1755.4672046456103,56.05206875177997,76.14545387397101,0,No Failure
9619,M09619,M,299.3746660825444,310.45120883782437,1700.3547105318055,39.4807589794469,67.5965761651398,0,No Failure
9620,L09620,L,298.4390808204366,308.30535883870607,1298.9268693394845,51.48827019636158,108.53437282478713,0,No Failure
9621,L09621,L,298.3406998307544,309.5887643996488,1417.688722966558,44.84526177747985,8.132810470580386,0,No Failure
9622,L09622,L,299.54091379015216,310.0703186029192,1798.519880034757,29.064440445999715,184.80871182318708,0,No Failure
9623,L09623,L,296.38282754874007,305.1933075585548,1331.7352735563531,50.34535867648972,6.484737754664519,1,Random Failure
9624,M09624,M,301.49103163849975,313.1025384550153,1624.5876429800387,48.23993011912433,65.32609752885563,1,Heat Dissipation Failure
9625,L09625,L,294.00566622967307,302.69888129899607,1450.5814001172762,33.690233639391316,133.86673481229099,0,No Failure
9626,L09626,L,301.0108189643441,311.94880835928734,1612.33845283365,43.05643370845819,45.66581153199971,0,No Failure
9627,L09627,L,298.0096289431497,309.9320456104385,1547.7897479106616,61.18430828618477,260.20045553206637,1,Tool Wear Failure
9628,M09628,M,300.1051596285432,309.5282673709205,1488.0165330106174,35.3541024884181,152.00393785024391,0,No Failure
9629,L09629,L,298.8276808685853,310.56167254909377,1608.4619718739857,47.40990074812631,59.96263926824465,0,No Failure
9630,L09630,L,298.7920688218216,309.3884940729014,1450.3966395773734,29.25404669636243,21.937844943072506,0,No Failure
9631,L09631,L,299.2085089520531,310.4864246196475,1218.8870458790834,34.48402071321271,4.796347216724899,0,No Failure
9632,M09632,M,299.7181085781756,308.4629750415217,1372.4593972124553,48.251317012591436,174.72179170692684,0,No Failure
9633,L09633,L,297.4423383468255,307.76378869490617,1350.9189485588463,42.72911156689292,23.32927977626809,0,No Failure
9634,M09634,M,300.1695982610525,308.05747629601575,1251.1814349847875,38.16366136022434,33.940566858690964,0,No Failure
9635,L09635,L,295.93105875284243,308.49800952580813,1605.0334318961436,57.14389071416687,1.1267201308687163,0,No Failure
9636,L09636,L,298.0893388533478,305.06834137097104,1507.822932373536,30.979528542284555,1.9866644363727388,0,No Failure
9637,H09637,H,299.77193984854455,309.23981211910126,1602.2616330997007,38.71458720396455,28.28609994655961,0,No Failure
9638,L09638,L,300.0900351592318,308.6924722679323,1632.1707180596852,45.07297198943274,222.753584213091,0,No Failure
9639,L09639,L,299.0215776965228,310.03362831932617,1674.4348624311112,31.481069311045257,163.93059477051185,0,No Failure
